3275 [[2, 5, 8], [4, 3, 0], [1, 6, 7]] 
3276 [[2, 5, 0], [4, 3, 8], [1, 6, 7]] 
3277 [[2, 0, 5], [4, 3, 8], [1, 6, 7]] 
3278 [[0, 2, 5], [4, 3, 8], [1, 6, 7]] 
3279 [[4, 2, 5], [0, 3, 8], [1, 6, 7]] 
3280 [[4, 2, 5], [3, 0, 8], [1, 6, 7]] 
3281 [[4, 2, 5], [3, 8, 0], [1, 6, 7]] 
3282 [[4, 2, 0], [3, 8, 5], [1, 6, 7]] 
3283 [[4, 0, 2], [3, 8, 5], [1, 6, 7]] 
3284 [[0, 4, 2], [3, 8, 5], [1, 6, 7]] 
3285 [[3, 4, 2], [0, 8, 5], [1, 6, 7]] 
3286 [[3, 4, 2], [8, 0, 5], [1, 6, 7]] 
3287 [[3, 4, 2], [8, 5, 0], [1, 6, 7]] 
3288 [[3, 4, 2], [8, 5, 7], [1, 6, 0]] 
3289 [[3, 4, 2], [8, 5, 7], [1, 0, 6]] 
3290 [[3, 4, 2], [8, 5, 7], [0, 1, 6]] 
3291 [[3, 4, 2], [0, 5, 7], [8, 1, 6]] 
3292 [[3, 4, 2], [5, 0, 7], [8, 1, 6]] 
3293 [[3, 4, 2], [5, 7, 0], [8, 1, 6]] 
3294 [[3, 4, 0], [5, 7, 2], [8, 1, 6]] 
3295 [[3, 0, 4], [5, 7, 2], [8, 1, 6]] 
3296 [[0, 3, 4], [5, 7, 2], [8, 1, 6]] 
3297 [[5, 3, 4], [0, 7, 2], [8, 1, 6]] 
3298 [[5, 3, 4], [8, 7, 2], [0, 1, 6]] 
3299 [[5, 3, 4], [8, 7, 2], [1, 0, 6]] 
3300 [[5, 3, 4], [8, 7, 2], [1, 6, 0]] 
3301 [[5, 3, 4], [8, 7, 0], [1, 6, 2]] 
3302 [[5, 3, 4], [8, 0, 7], [1, 6, 2]] 
3303 [[5, 3, 4], [0, 8, 7], [1, 6, 2]] 
3304 [[0, 3, 4], [5, 8, 7], [1, 6, 2]] 
3305 [[3, 0, 4], [5, 8, 7], [1, 6, 2]] 
3306 [[3, 4, 0], [5, 8, 7], [1, 6, 2]] 
3307 [[3, 4, 7], [5, 8, 0], [1, 6, 2]] 
3308 [[3, 4, 7], [5, 0, 8], [1, 6, 2]] 
3309 [[3, 4, 7], [0, 5, 8], [1, 6, 2]] 
3310 [[0, 4, 7], [3, 5, 8], [1, 6, 2]] 
3311 [[4, 0, 7], [3, 5, 8], [1, 6, 2]] 
3312 [[4, 7, 0], [3, 5, 8], [1, 6, 2]] 
3313 [[4, 7, 8], [3, 5, 0], [1, 6, 2]] 
3314 [[4, 7, 8], [3, 0, 5], [1, 6, 2]] 
3315 [[4, 7, 8], [0, 3, 5], [1, 6, 2]] 
3316 [[0, 7, 8], [4, 3, 5], [1, 6, 2]] 
3317 [[7, 0, 8], [4, 3, 5], [1, 6, 2]] 
3318 [[7, 8, 0], [4, 3, 5], [1, 6, 2]] 
3319 [[7, 8, 5], [4, 3, 0], [1, 6, 2]] 
3320 [[7, 8, 5], [4, 0, 3], [1, 6, 2]] 
3321 [[7, 8, 5], [0, 4, 3], [1, 6, 2]] 
3322 [[0, 8, 5], [7, 4, 3], [1, 6, 2]] 
3323 [[8, 0, 5], [7, 4, 3], [1, 6, 2]] 
3324 [[8, 5, 0], [7, 4, 3], [1, 6, 2]] 
3325 [[8, 5, 3], [7, 4, 0], [1, 6, 2]] 
3326 [[8, 5, 3], [7, 0, 4], [1, 6, 2]] 
3327 [[8, 5, 3], [0, 7, 4], [1, 6, 2]] 
3328 [[0, 5, 3], [8, 7, 4], [1, 6, 2]] 
3329 [[5, 0, 3], [8, 7, 4], [1, 6, 2]] 
3330 [[5, 7, 3], [8, 0, 4], [1, 6, 2]] 
3331 [[5, 7, 3], [8, 4, 0], [1, 6, 2]] 
3332 [[5, 7, 0], [8, 4, 3], [1, 6, 2]] 
3333 [[5, 0, 7], [8, 4, 3], [1, 6, 2]] 
3334 [[0, 5, 7], [8, 4, 3], [1, 6, 2]] 
3335 [[8, 5, 7], [0, 4, 3], [1, 6, 2]] 
3336 [[8, 5, 7], [4, 0, 3], [1, 6, 2]] 
3337 [[8, 5, 7], [4, 3, 0], [1, 6, 2]] 
3338 [[8, 5, 0], [4, 3, 7], [1, 6, 2]] 
3339 [[8, 0, 5], [4, 3, 7], [1, 6, 2]] 
3340 [[0, 8, 5], [4, 3, 7], [1, 6, 2]] 
3341 [[4, 8, 5], [0, 3, 7], [1, 6, 2]] 
3342 [[4, 8, 5], [3, 0, 7], [1, 6, 2]] 
3343 [[4, 8, 5], [3, 7, 0], [1, 6, 2]] 
3344 [[4, 8, 5], [3, 7, 2], [1, 6, 0]] 
3345 [[4, 8, 5], [3, 7, 2], [1, 0, 6]] 
3346 [[4, 8, 5], [3, 7, 2], [0, 1, 6]] 
3347 [[4, 8, 5], [0, 7, 2], [3, 1, 6]] 
3348 [[4, 8, 5], [7, 0, 2], [3, 1, 6]] 
3349 [[4, 8, 5], [7, 2, 0], [3, 1, 6]] 
3350 [[4, 8, 0], [7, 2, 5], [3, 1, 6]] 
3351 [[4, 0, 8], [7, 2, 5], [3, 1, 6]] 
3352 [[0, 4, 8], [7, 2, 5], [3, 1, 6]] 
3353 [[7, 4, 8], [0, 2, 5], [3, 1, 6]] 
3354 [[7, 4, 8], [3, 2, 5], [0, 1, 6]] 
3355 [[7, 4, 8], [3, 2, 5], [1, 0, 6]] 
3356 [[7, 4, 8], [3, 2, 5], [1, 6, 0]] 
3357 [[7, 4, 8], [3, 2, 0], [1, 6, 5]] 
3358 [[7, 4, 8], [3, 0, 2], [1, 6, 5]] 
3359 [[7, 4, 8], [0, 3, 2], [1, 6, 5]] 
3360 [[0, 4, 8], [7, 3, 2], [1, 6, 5]] 
3361 [[4, 0, 8], [7, 3, 2], [1, 6, 5]] 
3362 [[4, 8, 0], [7, 3, 2], [1, 6, 5]] 
3363 [[4, 8, 2], [7, 3, 0], [1, 6, 5]] 
3364 [[4, 8, 2], [7, 0, 3], [1, 6, 5]] 
3365 [[4, 8, 2], [0, 7, 3], [1, 6, 5]] 
3366 [[0, 8, 2], [4, 7, 3], [1, 6, 5]] 
3367 [[8, 0, 2], [4, 7, 3], [1, 6, 5]] 
3368 [[8, 2, 0], [4, 7, 3], [1, 6, 5]] 
3369 [[8, 2, 3], [4, 7, 0], [1, 6, 5]] 
3370 [[8, 2, 3], [4, 0, 7], [1, 6, 5]] 
3371 [[8, 2, 3], [0, 4, 7], [1, 6, 5]] 
3372 [[0, 2, 3], [8, 4, 7], [1, 6, 5]] 
3373 [[2, 0, 3], [8, 4, 7], [1, 6, 5]] 
3374 [[2, 3, 0], [8, 4, 7], [1, 6, 5]] 
3375 [[2, 3, 7], [8, 4, 0], [1, 6, 5]] 
3376 [[2, 3, 7], [8, 0, 4], [1, 6, 5]] 
3377 [[2, 3, 7], [0, 8, 4], [1, 6, 5]] 
3378 [[0, 3, 7], [2, 8, 4], [1, 6, 5]] 
3379 [[3, 0, 7], [2, 8, 4], [1, 6, 5]] 
3380 [[3, 7, 0], [2, 8, 4], [1, 6, 5]] 
3381 [[3, 7, 4], [2, 8, 0], [1, 6, 5]] 
3382 [[3, 7, 4], [2, 0, 8], [1, 6, 5]] 
3383 [[3, 7, 4], [0, 2, 8], [1, 6, 5]] 
3384 [[0, 7, 4], [3, 2, 8], [1, 6, 5]] 
3385 [[7, 0, 4], [3, 2, 8], [1, 6, 5]] 
3386 [[7, 2, 4], [3, 0, 8], [1, 6, 5]] 
3387 [[7, 2, 4], [3, 8, 0], [1, 6, 5]] 
3388 [[7, 2, 0], [3, 8, 4], [1, 6, 5]] 
3389 [[7, 0, 2], [3, 8, 4], [1, 6, 5]] 
3390 [[0, 7, 2], [3, 8, 4], [1, 6, 5]] 
3391 [[3, 7, 2], [0, 8, 4], [1, 6, 5]] 
3392 [[3, 7, 2], [8, 0, 4], [1, 6, 5]] 
3393 [[3, 7, 2], [8, 4, 0], [1, 6, 5]] 
3394 [[3, 7, 0], [8, 4, 2], [1, 6, 5]] 
3395 [[3, 0, 7], [8, 4, 2], [1, 6, 5]] 
3396 [[0, 3, 7], [8, 4, 2], [1, 6, 5]] 
3397 [[8, 3, 7], [0, 4, 2], [1, 6, 5]] 
3398 [[8, 3, 7], [4, 0, 2], [1, 6, 5]] 
3399 [[8, 3, 7], [4, 2, 0], [1, 6, 5]] 
3400 [[8, 3, 7], [4, 2, 5], [1, 6, 0]] 
3401 [[8, 3, 7], [4, 2, 5], [1, 0, 6]] 
3402 [[8, 3, 7], [4, 2, 5], [0, 1, 6]] 
3403 [[8, 3, 7], [0, 2, 5], [4, 1, 6]] 
3404 [[8, 3, 7], [2, 0, 5], [4, 1, 6]] 
3405 [[8, 3, 7], [2, 5, 0], [4, 1, 6]] 
3406 [[8, 3, 0], [2, 5, 7], [4, 1, 6]] 
3407 [[8, 0, 3], [2, 5, 7], [4, 1, 6]] 
3408 [[0, 8, 3], [2, 5, 7], [4, 1, 6]] 
3409 [[2, 8, 3], [0, 5, 7], [4, 1, 6]] 
3410 [[2, 8, 3], [5, 0, 7], [4, 1, 6]] 
3411 [[2, 8, 3], [5, 7, 0], [4, 1, 6]] 
3412 [[2, 8, 0], [5, 7, 3], [4, 1, 6]] 
3413 [[2, 0, 8], [5, 7, 3], [4, 1, 6]] 
3414 [[0, 2, 8], [5, 7, 3], [4, 1, 6]] 
3415 [[5, 2, 8], [0, 7, 3], [4, 1, 6]] 
3416 [[5, 2, 8], [7, 0, 3], [4, 1, 6]] 
3417 [[5, 2, 8], [7, 3, 0], [4, 1, 6]] 
3418 [[5, 2, 0], [7, 3, 8], [4, 1, 6]] 
3419 [[5, 0, 2], [7, 3, 8], [4, 1, 6]] 
3420 [[0, 5, 2], [7, 3, 8], [4, 1, 6]] 
3421 [[7, 5, 2], [0, 3, 8], [4, 1, 6]] 
3422 [[7, 5, 2], [3, 0, 8], [4, 1, 6]] 
3423 [[7, 5, 2], [3, 8, 0], [4, 1, 6]] 
3424 [[7, 5, 0], [3, 8, 2], [4, 1, 6]] 
3425 [[7, 0, 5], [3, 8, 2], [4, 1, 6]] 
3426 [[0, 7, 5], [3, 8, 2], [4, 1, 6]] 
3427 [[3, 7, 5], [0, 8, 2], [4, 1, 6]] 
3428 [[3, 7, 5], [8, 0, 2], [4, 1, 6]] 
3429 [[3, 7, 5], [8, 2, 0], [4, 1, 6]] 
3430 [[3, 7, 0], [8, 2, 5], [4, 1, 6]] 
3431 [[3, 0, 7], [8, 2, 5], [4, 1, 6]] 
3432 [[3, 2, 7], [8, 0, 5], [4, 1, 6]] 
3433 [[3, 2, 7], [8, 5, 0], [4, 1, 6]] 
3434 [[3, 2, 0], [8, 5, 7], [4, 1, 6]] 
3435 [[3, 0, 2], [8, 5, 7], [4, 1, 6]] 
3436 [[0, 3, 2], [8, 5, 7], [4, 1, 6]] 
3437 [[8, 3, 2], [0, 5, 7], [4, 1, 6]] 
3438 [[8, 3, 2], [5, 0, 7], [4, 1, 6]] 
3439 [[8, 3, 2], [5, 7, 0], [4, 1, 6]] 
3440 [[8, 3, 0], [5, 7, 2], [4, 1, 6]] 
3441 [[8, 0, 3], [5, 7, 2], [4, 1, 6]] 
3442 [[0, 8, 3], [5, 7, 2], [4, 1, 6]] 
3443 [[5, 8, 3], [0, 7, 2], [4, 1, 6]] 
3444 [[5, 8, 3], [7, 0, 2], [4, 1, 6]] 
3445 [[5, 8, 3], [7, 2, 0], [4, 1, 6]] 
3446 [[5, 8, 3], [7, 2, 6], [4, 1, 0]] 
3447 [[5, 8, 3], [7, 2, 6], [4, 0, 1]] 
3448 [[5, 8, 3], [7, 2, 6], [0, 4, 1]] 
3449 [[5, 8, 3], [0, 2, 6], [7, 4, 1]] 
3450 [[5, 8, 3], [2, 0, 6], [7, 4, 1]] 
3451 [[5, 8, 3], [2, 6, 0], [7, 4, 1]] 
3452 [[5, 8, 0], [2, 6, 3], [7, 4, 1]] 
3453 [[5, 0, 8], [2, 6, 3], [7, 4, 1]] 
3454 [[0, 5, 8], [2, 6, 3], [7, 4, 1]] 
3455 [[2, 5, 8], [0, 6, 3], [7, 4, 1]] 
3456 [[2, 5, 8], [6, 0, 3], [7, 4, 1]] 
3457 [[2, 5, 8], [6, 3, 0], [7, 4, 1]] 
3458 [[2, 5, 0], [6, 3, 8], [7, 4, 1]] 
3459 [[2, 0, 5], [6, 3, 8], [7, 4, 1]] 
3460 [[0, 2, 5], [6, 3, 8], [7, 4, 1]] 
3461 [[6, 2, 5], [0, 3, 8], [7, 4, 1]] 
3462 [[6, 2, 5], [3, 0, 8], [7, 4, 1]] 
3463 [[6, 2, 5], [3, 8, 0], [7, 4, 1]] 
3464 [[6, 2, 0], [3, 8, 5], [7, 4, 1]] 
3465 [[6, 0, 2], [3, 8, 5], [7, 4, 1]] 
3466 [[0, 6, 2], [3, 8, 5], [7, 4, 1]] 
3467 [[3, 6, 2], [0, 8, 5], [7, 4, 1]] 
3468 [[3, 6, 2], [8, 0, 5], [7, 4, 1]] 
3469 [[3, 6, 2], [8, 5, 0], [7, 4, 1]] 
3470 [[3, 6, 0], [8, 5, 2], [7, 4, 1]] 
3471 [[3, 0, 6], [8, 5, 2], [7, 4, 1]] 
3472 [[0, 3, 6], [8, 5, 2], [7, 4, 1]] 
3473 [[8, 3, 6], [0, 5, 2], [7, 4, 1]] 
3474 [[8, 3, 6], [5, 0, 2], [7, 4, 1]] 
3475 [[8, 3, 6], [5, 2, 0], [7, 4, 1]] 
3476 [[8, 3, 0], [5, 2, 6], [7, 4, 1]] 
3477 [[8, 0, 3], [5, 2, 6], [7, 4, 1]] 
3478 [[8, 2, 3], [5, 0, 6], [7, 4, 1]] 
3479 [[8, 2, 3], [5, 6, 0], [7, 4, 1]] 
3480 [[8, 2, 0], [5, 6, 3], [7, 4, 1]] 
3481 [[8, 0, 2], [5, 6, 3], [7, 4, 1]] 
3482 [[0, 8, 2], [5, 6, 3], [7, 4, 1]] 
3483 [[5, 8, 2], [0, 6, 3], [7, 4, 1]] 
3484 [[5, 8, 2], [6, 0, 3], [7, 4, 1]] 
3485 [[5, 8, 2], [6, 3, 0], [7, 4, 1]] 
3486 [[5, 8, 0], [6, 3, 2], [7, 4, 1]] 
3487 [[5, 0, 8], [6, 3, 2], [7, 4, 1]] 
3488 [[0, 5, 8], [6, 3, 2], [7, 4, 1]] 
3489 [[6, 5, 8], [0, 3, 2], [7, 4, 1]] 
3490 [[6, 5, 8], [3, 0, 2], [7, 4, 1]] 
3491 [[6, 5, 8], [3, 2, 0], [7, 4, 1]] 
3492 [[6, 5, 8], [3, 2, 1], [7, 4, 0]] 
3493 [[6, 5, 8], [3, 2, 1], [7, 0, 4]] 
3494 [[6, 5, 8], [3, 2, 1], [0, 7, 4]] 
3495 [[6, 5, 8], [0, 2, 1], [3, 7, 4]] 
3496 [[6, 5, 8], [2, 0, 1], [3, 7, 4]] 
3497 [[6, 5, 8], [2, 1, 0], [3, 7, 4]] 
3498 [[6, 5, 8], [2, 1, 4], [3, 7, 0]] 
3499 [[6, 5, 8], [2, 1, 4], [3, 0, 7]] 
3500 [[6, 5, 8], [2, 1, 4], [0, 3, 7]] 
3501 [[6, 5, 8], [0, 1, 4], [2, 3, 7]] 
3502 [[6, 5, 8], [1, 0, 4], [2, 3, 7]] 
3503 [[6, 5, 8], [1, 4, 0], [2, 3, 7]] 
3504 [[6, 5, 0], [1, 4, 8], [2, 3, 7]] 
3505 [[6, 0, 5], [1, 4, 8], [2, 3, 7]] 
3506 [[0, 6, 5], [1, 4, 8], [2, 3, 7]] 
3507 [[1, 6, 5], [0, 4, 8], [2, 3, 7]] 
3508 [[1, 6, 5], [4, 0, 8], [2, 3, 7]] 
3509 [[1, 6, 5], [4, 8, 0], [2, 3, 7]] 
3510 [[1, 6, 0], [4, 8, 5], [2, 3, 7]] 
3511 [[1, 0, 6], [4, 8, 5], [2, 3, 7]] 
3512 [[0, 1, 6], [4, 8, 5], [2, 3, 7]] 
3513 [[4, 1, 6], [0, 8, 5], [2, 3, 7]] 
3514 [[4, 1, 6], [8, 0, 5], [2, 3, 7]] 
3515 [[4, 1, 6], [8, 5, 0], [2, 3, 7]] 
3516 [[4, 1, 0], [8, 5, 6], [2, 3, 7]] 
3517 [[4, 0, 1], [8, 5, 6], [2, 3, 7]] 
3518 [[0, 4, 1], [8, 5, 6], [2, 3, 7]] 
3519 [[8, 4, 1], [0, 5, 6], [2, 3, 7]] 
3520 [[8, 4, 1], [5, 0, 6], [2, 3, 7]] 
3521 [[8, 4, 1], [5, 6, 0], [2, 3, 7]] 
3522 [[8, 4, 0], [5, 6, 1], [2, 3, 7]] 
3523 [[8, 0, 4], [5, 6, 1], [2, 3, 7]] 
3524 [[0, 8, 4], [5, 6, 1], [2, 3, 7]] 
3525 [[5, 8, 4], [0, 6, 1], [2, 3, 7]] 
3526 [[5, 8, 4], [6, 0, 1], [2, 3, 7]] 
3527 [[5, 8, 4], [6, 1, 0], [2, 3, 7]] 
3528 [[5, 8, 0], [6, 1, 4], [2, 3, 7]] 
3529 [[5, 0, 8], [6, 1, 4], [2, 3, 7]] 
3530 [[5, 1, 8], [6, 0, 4], [2, 3, 7]] 
3531 [[5, 1, 8], [6, 4, 0], [2, 3, 7]] 
3532 [[5, 1, 0], [6, 4, 8], [2, 3, 7]] 
3533 [[5, 0, 1], [6, 4, 8], [2, 3, 7]] 
3534 [[0, 5, 1], [6, 4, 8], [2, 3, 7]] 
3535 [[6, 5, 1], [0, 4, 8], [2, 3, 7]] 
3536 [[6, 5, 1], [4, 0, 8], [2, 3, 7]] 
3537 [[6, 5, 1], [4, 8, 0], [2, 3, 7]] 
3538 [[6, 5, 0], [4, 8, 1], [2, 3, 7]] 
3539 [[6, 0, 5], [4, 8, 1], [2, 3, 7]] 
3540 [[0, 6, 5], [4, 8, 1], [2, 3, 7]] 
3541 [[4, 6, 5], [0, 8, 1], [2, 3, 7]] 
3542 [[4, 6, 5], [8, 0, 1], [2, 3, 7]] 
3543 [[4, 6, 5], [8, 1, 0], [2, 3, 7]] 
3544 [[4, 6, 5], [8, 1, 7], [2, 3, 0]] 
3545 [[4, 6, 5], [8, 1, 7], [2, 0, 3]] 
3546 [[4, 6, 5], [8, 1, 7], [0, 2, 3]] 
3547 [[4, 6, 5], [0, 1, 7], [8, 2, 3]] 
3548 [[4, 6, 5], [1, 0, 7], [8, 2, 3]] 
3549 [[4, 6, 5], [1, 7, 0], [8, 2, 3]] 
3550 [[4, 6, 0], [1, 7, 5], [8, 2, 3]] 
3551 [[4, 0, 6], [1, 7, 5], [8, 2, 3]] 
3552 [[0, 4, 6], [1, 7, 5], [8, 2, 3]] 
3553 [[1, 4, 6], [0, 7, 5], [8, 2, 3]] 
3554 [[1, 4, 6], [7, 0, 5], [8, 2, 3]] 
3555 [[1, 4, 6], [7, 5, 0], [8, 2, 3]] 
3556 [[1, 4, 0], [7, 5, 6], [8, 2, 3]] 
3557 [[1, 0, 4], [7, 5, 6], [8, 2, 3]] 
3558 [[0, 1, 4], [7, 5, 6], [8, 2, 3]] 
3559 [[7, 1, 4], [0, 5, 6], [8, 2, 3]] 
3560 [[7, 1, 4], [5, 0, 6], [8, 2, 3]] 
3561 [[7, 1, 4], [5, 6, 0], [8, 2, 3]] 
3562 [[7, 1, 0], [5, 6, 4], [8, 2, 3]] 
3563 [[7, 0, 1], [5, 6, 4], [8, 2, 3]] 
3564 [[0, 7, 1], [5, 6, 4], [8, 2, 3]] 
3565 [[5, 7, 1], [0, 6, 4], [8, 2, 3]] 
3566 [[5, 7, 1], [6, 0, 4], [8, 2, 3]] 
3567 [[5, 7, 1], [6, 4, 0], [8, 2, 3]] 
3568 [[5, 7, 0], [6, 4, 1], [8, 2, 3]] 
3569 [[5, 0, 7], [6, 4, 1], [8, 2, 3]] 
3570 [[0, 5, 7], [6, 4, 1], [8, 2, 3]] 
3571 [[6, 5, 7], [0, 4, 1], [8, 2, 3]] 
3572 [[6, 5, 7], [4, 0, 1], [8, 2, 3]] 
3573 [[6, 5, 7], [4, 1, 0], [8, 2, 3]] 
3574 [[6, 5, 0], [4, 1, 7], [8, 2, 3]] 
3575 [[6, 0, 5], [4, 1, 7], [8, 2, 3]] 
3576 [[6, 1, 5], [4, 0, 7], [8, 2, 3]] 
3577 [[6, 1, 5], [4, 7, 0], [8, 2, 3]] 
3578 [[6, 1, 0], [4, 7, 5], [8, 2, 3]] 
3579 [[6, 0, 1], [4, 7, 5], [8, 2, 3]] 
3580 [[0, 6, 1], [4, 7, 5], [8, 2, 3]] 
3581 [[4, 6, 1], [0, 7, 5], [8, 2, 3]] 
3582 [[4, 6, 1], [7, 0, 5], [8, 2, 3]] 
3583 [[4, 6, 1], [7, 5, 0], [8, 2, 3]] 
3584 [[4, 6, 0], [7, 5, 1], [8, 2, 3]] 
3585 [[4, 0, 6], [7, 5, 1], [8, 2, 3]] 
3586 [[0, 4, 6], [7, 5, 1], [8, 2, 3]] 
3587 [[7, 4, 6], [0, 5, 1], [8, 2, 3]] 
3588 [[7, 4, 6], [5, 0, 1], [8, 2, 3]] 
3589 [[7, 4, 6], [5, 1, 0], [8, 2, 3]] 
3590 [[7, 4, 6], [5, 1, 3], [8, 2, 0]] 
3591 [[7, 4, 6], [5, 1, 3], [8, 0, 2]] 
3592 [[7, 4, 6], [5, 1, 3], [0, 8, 2]] 
3593 [[7, 4, 6], [0, 1, 3], [5, 8, 2]] 
3594 [[7, 4, 6], [1, 0, 3], [5, 8, 2]] 
3595 [[7, 4, 6], [1, 3, 0], [5, 8, 2]] 
3596 [[7, 4, 0], [1, 3, 6], [5, 8, 2]] 
3597 [[7, 0, 4], [1, 3, 6], [5, 8, 2]] 
3598 [[0, 7, 4], [1, 3, 6], [5, 8, 2]] 
3599 [[1, 7, 4], [0, 3, 6], [5, 8, 2]] 
3600 [[1, 7, 4], [3, 0, 6], [5, 8, 2]] 
3601 [[1, 7, 4], [3, 6, 0], [5, 8, 2]] 
3602 [[1, 7, 0], [3, 6, 4], [5, 8, 2]] 
3603 [[1, 0, 7], [3, 6, 4], [5, 8, 2]] 
3604 [[0, 1, 7], [3, 6, 4], [5, 8, 2]] 
3605 [[3, 1, 7], [0, 6, 4], [5, 8, 2]] 
3606 [[3, 1, 7], [6, 0, 4], [5, 8, 2]] 
3607 [[3, 1, 7], [6, 4, 0], [5, 8, 2]] 
3608 [[3, 1, 0], [6, 4, 7], [5, 8, 2]] 
3609 [[3, 0, 1], [6, 4, 7], [5, 8, 2]] 
3610 [[0, 3, 1], [6, 4, 7], [5, 8, 2]] 
3611 [[6, 3, 1], [0, 4, 7], [5, 8, 2]] 
3612 [[6, 3, 1], [4, 0, 7], [5, 8, 2]] 
3613 [[6, 3, 1], [4, 7, 0], [5, 8, 2]] 
3614 [[6, 3, 0], [4, 7, 1], [5, 8, 2]] 
3615 [[6, 0, 3], [4, 7, 1], [5, 8, 2]] 
3616 [[0, 6, 3], [4, 7, 1], [5, 8, 2]] 
3617 [[4, 6, 3], [0, 7, 1], [5, 8, 2]] 
3618 [[4, 6, 3], [7, 0, 1], [5, 8, 2]] 
3619 [[4, 6, 3], [7, 1, 0], [5, 8, 2]] 
3620 [[4, 6, 0], [7, 1, 3], [5, 8, 2]] 
3621 [[4, 0, 6], [7, 1, 3], [5, 8, 2]] 
3622 [[4, 1, 6], [7, 0, 3], [5, 8, 2]] 
3623 [[4, 1, 6], [7, 3, 0], [5, 8, 2]] 
3624 [[4, 1, 0], [7, 3, 6], [5, 8, 2]] 
3625 [[4, 0, 1], [7, 3, 6], [5, 8, 2]] 
3626 [[0, 4, 1], [7, 3, 6], [5, 8, 2]] 
3627 [[7, 4, 1], [0, 3, 6], [5, 8, 2]] 
3628 [[7, 4, 1], [3, 0, 6], [5, 8, 2]] 
3629 [[7, 4, 1], [3, 6, 0], [5, 8, 2]] 
3630 [[7, 4, 0], [3, 6, 1], [5, 8, 2]] 
3631 [[7, 0, 4], [3, 6, 1], [5, 8, 2]] 
3632 [[0, 7, 4], [3, 6, 1], [5, 8, 2]] 
3633 [[3, 7, 4], [0, 6, 1], [5, 8, 2]] 
3634 [[3, 7, 4], [6, 0, 1], [5, 8, 2]] 
3635 [[3, 7, 4], [6, 1, 0], [5, 8, 2]] 
3636 [[3, 7, 4], [6, 1, 2], [5, 8, 0]] 
3637 [[3, 7, 4], [6, 1, 2], [5, 0, 8]] 
3638 [[3, 7, 4], [6, 1, 2], [0, 5, 8]] 
3639 [[3, 7, 4], [0, 1, 2], [6, 5, 8]] 
3640 [[3, 7, 4], [1, 0, 2], [6, 5, 8]] 
3641 [[3, 7, 4], [1, 2, 0], [6, 5, 8]] 
3642 [[3, 7, 0], [1, 2, 4], [6, 5, 8]] 
3643 [[3, 0, 7], [1, 2, 4], [6, 5, 8]] 
3644 [[0, 3, 7], [1, 2, 4], [6, 5, 8]] 
3645 [[1, 3, 7], [0, 2, 4], [6, 5, 8]] 
3646 [[1, 3, 7], [2, 0, 4], [6, 5, 8]] 
3647 [[1, 3, 7], [2, 4, 0], [6, 5, 8]] 
3648 [[1, 3, 0], [2, 4, 7], [6, 5, 8]] 
3649 [[1, 0, 3], [2, 4, 7], [6, 5, 8]] 
3650 [[0, 1, 3], [2, 4, 7], [6, 5, 8]] 
3651 [[2, 1, 3], [0, 4, 7], [6, 5, 8]] 
3652 [[2, 1, 3], [4, 0, 7], [6, 5, 8]] 
3653 [[2, 1, 3], [4, 7, 0], [6, 5, 8]] 
3654 [[2, 1, 0], [4, 7, 3], [6, 5, 8]] 
3655 [[2, 0, 1], [4, 7, 3], [6, 5, 8]] 
3656 [[0, 2, 1], [4, 7, 3], [6, 5, 8]] 
3657 [[4, 2, 1], [0, 7, 3], [6, 5, 8]] 
3658 [[4, 2, 1], [7, 0, 3], [6, 5, 8]] 
3659 [[4, 2, 1], [7, 3, 0], [6, 5, 8]] 
3660 [[4, 2, 0], [7, 3, 1], [6, 5, 8]] 
3661 [[4, 0, 2], [7, 3, 1], [6, 5, 8]] 
3662 [[0, 4, 2], [7, 3, 1], [6, 5, 8]] 
3663 [[7, 4, 2], [0, 3, 1], [6, 5, 8]] 
3664 [[7, 4, 2], [3, 0, 1], [6, 5, 8]] 
3665 [[7, 4, 2], [3, 1, 0], [6, 5, 8]] 
3666 [[7, 4, 0], [3, 1, 2], [6, 5, 8]] 
3667 [[7, 0, 4], [3, 1, 2], [6, 5, 8]] 
3668 [[7, 1, 4], [3, 0, 2], [6, 5, 8]] 
3669 [[7, 1, 4], [3, 2, 0], [6, 5, 8]] 
3670 [[7, 1, 0], [3, 2, 4], [6, 5, 8]] 
3671 [[7, 0, 1], [3, 2, 4], [6, 5, 8]] 
3672 [[0, 7, 1], [3, 2, 4], [6, 5, 8]] 
3673 [[3, 7, 1], [0, 2, 4], [6, 5, 8]] 
3674 [[3, 7, 1], [2, 0, 4], [6, 5, 8]] 
3675 [[3, 7, 1], [2, 4, 0], [6, 5, 8]] 
3676 [[3, 7, 0], [2, 4, 1], [6, 5, 8]] 
3677 [[3, 0, 7], [2, 4, 1], [6, 5, 8]] 
3678 [[0, 3, 7], [2, 4, 1], [6, 5, 8]] 
3679 [[2, 3, 7], [0, 4, 1], [6, 5, 8]] 
3680 [[2, 3, 7], [4, 0, 1], [6, 5, 8]] 
3681 [[2, 3, 7], [4, 1, 0], [6, 5, 8]] 
3682 [[2, 3, 7], [4, 1, 8], [6, 5, 0]] 
3683 [[2, 3, 7], [4, 1, 8], [6, 0, 5]] 
3684 [[2, 3, 7], [4, 1, 8], [0, 6, 5]] 
3685 [[2, 3, 7], [0, 1, 8], [4, 6, 5]] 
